# Test three evolutionary algorithms and benchmark the best
# ROI: RouletteWheel,	OrderCrossOver(p=1.0),	Inversion Mutation(p=1.0)
# TOI: Tournament(k=popSize/3),	OrderCrossOver(p=1.0),	Inversion Mutation(p=1.0)
# TOS: Tournament(k=popSize/3),	OrderCrossOver(p=1.0),	Swap Mutation(p=1.0
# Notes: Results for PR2392 and USA13509 will come at the end because of long time of running.
# Notes: Results are in CSV format

# Compare three algorithms with varying population sizes
AlgoName,FileName,PopSize,Gen,Cost
TOS,testfiles/kroD100.tsp,200,10000,43785.09675865004
TOS,testfiles/kroD100.tsp,200,20000,39084.47697462691
ROI,testfiles/lin105.tsp,20,0,115536.37103942687
ROI,testfiles/lin105.tsp,20,2000,48191.233999262746
ROI,testfiles/lin105.tsp,20,5000,36165.48739712195
ROI,testfiles/lin105.tsp,20,10000,28561.988192814515
ROI,testfiles/lin105.tsp,20,20000,20185.400846730503
TOI,testfiles/lin105.tsp,20,0,112875.1389362247
TOI,testfiles/lin105.tsp,20,2000,34275.65367143313
TOI,testfiles/lin105.tsp,20,5000,23861.235930336385
TOI,testfiles/lin105.tsp,20,10000,19295.71791162818
TOI,testfiles/lin105.tsp,20,20000,17100.25399381845
TOS,testfiles/lin105.tsp,20,0,112555.51334480304
TOS,testfiles/lin105.tsp,20,2000,47386.73519580611
TOS,testfiles/lin105.tsp,20,5000,40057.70389500809
TOS,testfiles/lin105.tsp,20,10000,34329.17759049037
TOS,testfiles/lin105.tsp,20,20000,28200.947126202533
ROI,testfiles/lin105.tsp,50,0,109407.67481347061
ROI,testfiles/lin105.tsp,50,2000,59667.069762683655
ROI,testfiles/lin105.tsp,50,5000,48857.48613107207
ROI,testfiles/lin105.tsp,50,10000,39495.69331224168
ROI,testfiles/lin105.tsp,50,20000,29685.15415873157
TOI,testfiles/lin105.tsp,50,0,105905.91396154
TOI,testfiles/lin105.tsp,50,2000,35967.38800575465
TOI,testfiles/lin105.tsp,50,5000,23734.290127728225
TOI,testfiles/lin105.tsp,50,10000,18632.97117188316
TOI,testfiles/lin105.tsp,50,20000,16252.639284173463
TOS,testfiles/lin105.tsp,50,0,108476.9228666964
TOS,testfiles/lin105.tsp,50,2000,43082.85268174692
TOS,testfiles/lin105.tsp,50,5000,37434.585169596074
TOS,testfiles/lin105.tsp,50,10000,34030.409720892676
TOS,testfiles/lin105.tsp,50,20000,32403.68933684624
ROI,testfiles/lin105.tsp,100,0,105675.84334889638
ROI,testfiles/lin105.tsp,100,2000,63549.83261726485
ROI,testfiles/lin105.tsp,100,5000,51388.6201398171
ROI,testfiles/lin105.tsp,100,10000,44055.87896690343
ROI,testfiles/lin105.tsp,100,20000,36818.831114972025
TOI,testfiles/lin105.tsp,100,0,106880.64910564627
TOI,testfiles/lin105.tsp,100,2000,33640.51741152373
TOI,testfiles/lin105.tsp,100,5000,22648.046928284115
TOI,testfiles/lin105.tsp,100,10000,17474.701036114628
TOI,testfiles/lin105.tsp,100,20000,15555.287910654344
TOS,testfiles/lin105.tsp,100,0,110867.72241343159
TOS,testfiles/lin105.tsp,100,2000,50608.40355556365
TOS,testfiles/lin105.tsp,100,5000,41282.187923856625
TOS,testfiles/lin105.tsp,100,10000,35940.6137824374
TOS,testfiles/lin105.tsp,100,20000,31751.962689224303
ROI,testfiles/lin105.tsp,200,0,107557.61808863634
ROI,testfiles/lin105.tsp,200,2000,68440.1934561904
ROI,testfiles/lin105.tsp,200,5000,57254.4270089038
ROI,testfiles/lin105.tsp,200,10000,45167.87482456436
ROI,testfiles/lin105.tsp,200,20000,39785.594791263284
TOI,testfiles/lin105.tsp,200,0,104316.19392977437
TOI,testfiles/lin105.tsp,200,2000,36660.899939349314
TOI,testfiles/lin105.tsp,200,5000,23803.94388470458
TOI,testfiles/lin105.tsp,200,10000,20371.287523440744
TOI,testfiles/lin105.tsp,200,20000,17092.774669316474
TOS,testfiles/lin105.tsp,200,0,102209.0223678826
TOS,testfiles/lin105.tsp,200,2000,44573.14522572084
TOS,testfiles/lin105.tsp,200,5000,38601.52555100346
TOS,testfiles/lin105.tsp,200,10000,34410.9958428631
TOS,testfiles/lin105.tsp,200,20000,29210.573455238922
ROI,testfiles/pcb442.tsp,20,0,733186.1441163918
ROI,testfiles/pcb442.tsp,20,2000,446921.44066776626
ROI,testfiles/pcb442.tsp,20,5000,364606.9741380471
ROI,testfiles/pcb442.tsp,20,10000,313255.6204835213
ROI,testfiles/pcb442.tsp,20,20000,265060.6577366037
TOI,testfiles/pcb442.tsp,20,0,750530.6049941743
TOI,testfiles/pcb442.tsp,20,2000,399766.8944449892
TOI,testfiles/pcb442.tsp,20,5000,300861.8336176346
TOI,testfiles/pcb442.tsp,20,10000,230881.65578773437
TOI,testfiles/pcb442.tsp,20,20000,176732.751832485
TOS,testfiles/pcb442.tsp,20,0,753914.0396579094
TOS,testfiles/pcb442.tsp,20,2000,435538.88256738207
TOS,testfiles/pcb442.tsp,20,5000,357741.63327948394
TOS,testfiles/pcb442.tsp,20,10000,301586.95865949505
TOS,testfiles/pcb442.tsp,20,20000,255984.9230331186
ROI,testfiles/pcb442.tsp,50,0,737346.8356778295
ROI,testfiles/pcb442.tsp,50,2000,517074.79807436676
ROI,testfiles/pcb442.tsp,50,5000,423527.5689094845
ROI,testfiles/pcb442.tsp,50,10000,366697.7242997644
ROI,testfiles/pcb442.tsp,50,20000,319468.0986046321
TOI,testfiles/pcb442.tsp,50,0,743645.0758170047
TOI,testfiles/pcb442.tsp,50,2000,382792.77521427925
TOI,testfiles/pcb442.tsp,50,5000,301355.9376567889
TOI,testfiles/pcb442.tsp,50,10000,235899.03680245532
TOI,testfiles/pcb442.tsp,50,20000,177478.21565716955
TOS,testfiles/pcb442.tsp,50,0,738521.8111476976
TOS,testfiles/pcb442.tsp,50,2000,409810.01481479814
TOS,testfiles/pcb442.tsp,50,5000,336853.83167428063
TOS,testfiles/pcb442.tsp,50,10000,296370.13564864243
TOS,testfiles/pcb442.tsp,50,20000,252864.65483008893
ROI,testfiles/pcb442.tsp,100,0,734902.1176609156
ROI,testfiles/pcb442.tsp,100,2000,539849.3422030208
ROI,testfiles/pcb442.tsp,100,5000,457935.723008094
ROI,testfiles/pcb442.tsp,100,10000,400590.9521225811
ROI,testfiles/pcb442.tsp,100,20000,349611.74429788097
TOI,testfiles/pcb442.tsp,100,0,730774.0102476027
TOI,testfiles/pcb442.tsp,100,2000,388064.5436038255
TOI,testfiles/pcb442.tsp,100,5000,293642.11045761796
TOI,testfiles/pcb442.tsp,100,10000,235490.92576305932
TOI,testfiles/pcb442.tsp,100,20000,179845.74307783283
TOS,testfiles/pcb442.tsp,100,0,732379.3574570048
TOS,testfiles/pcb442.tsp,100,2000,425351.52012687386
TOS,testfiles/pcb442.tsp,100,5000,349095.4177053783
TOS,testfiles/pcb442.tsp,100,10000,303695.89953987586
TOS,testfiles/pcb442.tsp,100,20000,267516.00838123844
ROI,testfiles/pcb442.tsp,200,0,730657.9615689564
ROI,testfiles/pcb442.tsp,200,2000,620371.9518237368
ROI,testfiles/pcb442.tsp,200,5000,551099.0866241722
ROI,testfiles/pcb442.tsp,200,10000,478060.4629578306
ROI,testfiles/pcb442.tsp,200,20000,409119.918974054
TOI,testfiles/pcb442.tsp,200,0,731163.7909285815
TOI,testfiles/pcb442.tsp,200,2000,395244.70947309304
TOI,testfiles/pcb442.tsp,200,5000,298227.4946308675
TOI,testfiles/pcb442.tsp,200,10000,238331.52548764256
TOI,testfiles/pcb442.tsp,200,20000,179300.1608134428
TOS,testfiles/pcb442.tsp,200,0,730513.1364616366
TOS,testfiles/pcb442.tsp,200,2000,438936.4059050663
TOS,testfiles/pcb442.tsp,200,5000,363472.2482564556
TOS,testfiles/pcb442.tsp,200,10000,308234.7634730096
TOS,testfiles/pcb442.tsp,200,20000,260578.11291939337
# Benchmark the best algorithm of the three
AlgoName,FileName,PopSize,Gen,Cost
TOI,testfiles/eil51.tsp,50,20000,451.0517209462741
TOI,testfiles/eil51.tsp,50,20000,452.718984906013
TOI,testfiles/eil51.tsp,50,20000,457.4619821545093
TOI,testfiles/eil51.tsp,50,20000,453.0657987011935
TOI,testfiles/eil51.tsp,50,20000,446.73169979996334
TOI,testfiles/eil51.tsp,50,20000,438.87512523809966
TOI,testfiles/eil51.tsp,50,20000,447.3147150818707
TOI,testfiles/eil51.tsp,50,20000,459.771313249442
TOI,testfiles/eil51.tsp,50,20000,440.3172962273516
TOI,testfiles/eil51.tsp,50,20000,458.3197591704152
TOI,testfiles/eil51.tsp,50,20000,455.457080360169
TOI,testfiles/eil51.tsp,50,20000,436.318225757926
TOI,testfiles/eil51.tsp,50,20000,452.92378117980377
TOI,testfiles/eil51.tsp,50,20000,451.7287352306213
TOI,testfiles/eil51.tsp,50,20000,451.2108490630413
TOI,testfiles/eil51.tsp,50,20000,461.8537443075971
TOI,testfiles/eil51.tsp,50,20000,457.8056378809157
TOI,testfiles/eil51.tsp,50,20000,451.26637183900976
TOI,testfiles/eil51.tsp,50,20000,438.0501368463605
TOI,testfiles/eil51.tsp,50,20000,445.93837518064254
TOI,testfiles/eil51.tsp,50,20000,435.72014263086186
TOI,testfiles/eil51.tsp,50,20000,438.4248339767157
TOI,testfiles/eil51.tsp,50,20000,446.4845145620672
TOI,testfiles/eil51.tsp,50,20000,448.54670886737347
TOI,testfiles/eil51.tsp,50,20000,453.91550866959267
TOI,testfiles/eil51.tsp,50,20000,452.24058045818464
TOI,testfiles/eil51.tsp,50,20000,454.687216764538
TOI,testfiles/eil51.tsp,50,20000,449.71347500098017
TOI,testfiles/eil51.tsp,50,20000,452.39721129226825
TOI,testfiles/eil51.tsp,50,20000,477.4110042292449
TOI,testfiles/eil76.tsp,50,20000,593.6199007639594
TOI,testfiles/eil76.tsp,50,20000,570.1492169287025
TOI,testfiles/eil76.tsp,50,20000,588.6763219122905
TOI,testfiles/eil76.tsp,50,20000,579.2561463246706
TOI,testfiles/eil76.tsp,50,20000,593.159384825641
TOI,testfiles/eil76.tsp,50,20000,577.8673383172486
TOI,testfiles/eil76.tsp,50,20000,586.5905304469976
TOI,testfiles/eil76.tsp,50,20000,587.0086709582216
TOI,testfiles/eil76.tsp,50,20000,572.9930840365922
TOI,testfiles/eil76.tsp,50,20000,580.1071974599172
TOI,testfiles/eil76.tsp,50,20000,584.1991962433633
TOI,testfiles/eil76.tsp,50,20000,581.0156479302448
TOI,testfiles/eil76.tsp,50,20000,596.0488316155617
TOI,testfiles/eil76.tsp,50,20000,561.5982226507028
TOI,testfiles/eil76.tsp,50,20000,595.9921299286345
TOI,testfiles/eil76.tsp,50,20000,601.0410490109556
TOI,testfiles/eil76.tsp,50,20000,591.5621227969625
TOI,testfiles/eil76.tsp,50,20000,598.6081348194962
TOI,testfiles/eil76.tsp,50,20000,573.703035675977
TOI,testfiles/eil76.tsp,50,20000,603.7532047716422
TOI,testfiles/eil76.tsp,50,20000,590.4670185130059
TOI,testfiles/eil76.tsp,50,20000,583.7303796824507
TOI,testfiles/eil76.tsp,50,20000,598.1229642339441
TOI,testfiles/eil76.tsp,50,20000,582.8796993624337
TOI,testfiles/eil76.tsp,50,20000,573.6066394609904
TOI,testfiles/eil76.tsp,50,20000,580.1996068913695
TOI,testfiles/eil76.tsp,50,20000,562.1587024766136
TOI,testfiles/eil76.tsp,50,20000,583.8190124728291
TOI,testfiles/eil76.tsp,50,20000,587.650252001216
TOI,testfiles/eil76.tsp,50,20000,594.4165206805307
TOI,testfiles/eil101.tsp,50,20000,691.9431427319973
TOI,testfiles/eil101.tsp,50,20000,722.3317659234392
TOI,testfiles/eil101.tsp,50,20000,723.8122700298923
TOI,testfiles/eil101.tsp,50,20000,709.1878757993034
TOI,testfiles/eil101.tsp,50,20000,708.6390440839369
TOI,testfiles/eil101.tsp,50,20000,696.6785566669121
TOI,testfiles/eil101.tsp,50,20000,709.3106159895656
TOI,testfiles/eil101.tsp,50,20000,706.559853924966
TOI,testfiles/eil101.tsp,50,20000,697.6919758373247
TOI,testfiles/eil101.tsp,50,20000,715.8111893559914
TOI,testfiles/eil101.tsp,50,20000,721.1555381564062
TOI,testfiles/eil101.tsp,50,20000,719.7806738465773
TOI,testfiles/eil101.tsp,50,20000,715.0118509212125
TOI,testfiles/eil101.tsp,50,20000,693.5282498806359
TOI,testfiles/eil101.tsp,50,20000,705.1335120473296
TOI,testfiles/eil101.tsp,50,20000,701.153329852737
TOI,testfiles/eil101.tsp,50,20000,691.1415323051096
TOI,testfiles/eil101.tsp,50,20000,696.639496011147
TOI,testfiles/eil101.tsp,50,20000,709.3246245109387
TOI,testfiles/eil101.tsp,50,20000,703.1409245291886
TOI,testfiles/eil101.tsp,50,20000,730.3571263490219
TOI,testfiles/eil101.tsp,50,20000,693.2668264686602
TOI,testfiles/eil101.tsp,50,20000,706.4401104544328
TOI,testfiles/eil101.tsp,50,20000,726.3790291440079
TOI,testfiles/eil101.tsp,50,20000,692.2034914788861
TOI,testfiles/eil101.tsp,50,20000,714.3990200496265
TOI,testfiles/eil101.tsp,50,20000,706.3870027821756
TOI,testfiles/eil101.tsp,50,20000,696.3345860818946
TOI,testfiles/eil101.tsp,50,20000,730.0803591317914
TOI,testfiles/eil101.tsp,50,20000,681.8603580232779
TOI,testfiles/st70.tsp,50,20000,712.5571768464968
TOI,testfiles/st70.tsp,50,20000,753.8013065998747
TOI,testfiles/st70.tsp,50,20000,737.5529137533256
TOI,testfiles/st70.tsp,50,20000,718.9280688735707
TOI,testfiles/st70.tsp,50,20000,709.9525198617533
TOI,testfiles/st70.tsp,50,20000,734.3862351523227
TOI,testfiles/st70.tsp,50,20000,693.7851650785583
TOI,testfiles/st70.tsp,50,20000,717.1863776607491
TOI,testfiles/st70.tsp,50,20000,733.7386939511002
TOI,testfiles/st70.tsp,50,20000,708.3276549965913
TOI,testfiles/st70.tsp,50,20000,767.562153466062
TOI,testfiles/st70.tsp,50,20000,742.914265891178
TOI,testfiles/st70.tsp,50,20000,705.4835170123231
TOI,testfiles/st70.tsp,50,20000,698.9021612032666
TOI,testfiles/st70.tsp,50,20000,710.7125992788102
TOI,testfiles/st70.tsp,50,20000,738.1470454420429
TOI,testfiles/st70.tsp,50,20000,709.486956802028
TOI,testfiles/st70.tsp,50,20000,755.4015079853068
TOI,testfiles/st70.tsp,50,20000,754.0088178589973
TOI,testfiles/st70.tsp,50,20000,709.1204052680539
TOI,testfiles/st70.tsp,50,20000,733.4686112889594
TOI,testfiles/st70.tsp,50,20000,714.3478390237444
TOI,testfiles/st70.tsp,50,20000,687.4940029354946
TOI,testfiles/st70.tsp,50,20000,755.715395079478
TOI,testfiles/st70.tsp,50,20000,760.9870242988234
TOI,testfiles/st70.tsp,50,20000,747.2946011455546
TOI,testfiles/st70.tsp,50,20000,713.8788297355237
TOI,testfiles/st70.tsp,50,20000,719.1467184802493
TOI,testfiles/st70.tsp,50,20000,719.0697145616624
TOI,testfiles/st70.tsp,50,20000,732.4727179368813
TOI,testfiles/kroA100.tsp,50,20000,23551.393224575564
TOI,testfiles/kroA100.tsp,50,20000,22952.103780989786
TOI,testfiles/kroA100.tsp,50,20000,24056.958660966182
TOI,testfiles/kroA100.tsp,50,20000,24630.114070543375
TOI,testfiles/kroA100.tsp,50,20000,23460.353557052913
TOI,testfiles/kroA100.tsp,50,20000,24537.573952082286
TOI,testfiles/kroA100.tsp,50,20000,23449.862185371032
TOI,testfiles/kroA100.tsp,50,20000,23435.192628793393
TOI,testfiles/kroA100.tsp,50,20000,22867.966340720002
TOI,testfiles/kroA100.tsp,50,20000,24484.88428016354
TOI,testfiles/kroA100.tsp,50,20000,23224.659803905623
TOI,testfiles/kroA100.tsp,50,20000,24066.074181644315
TOI,testfiles/kroA100.tsp,50,20000,23211.751466103695
TOI,testfiles/kroA100.tsp,50,20000,23917.039398121542
TOI,testfiles/kroA100.tsp,50,20000,23644.293784770496
TOI,testfiles/kroA100.tsp,50,20000,24020.228133074335
TOI,testfiles/kroA100.tsp,50,20000,23294.552639109595
TOI,testfiles/kroA100.tsp,50,20000,23871.729562561355
TOI,testfiles/kroA100.tsp,50,20000,23609.517970448185
TOI,testfiles/kroA100.tsp,50,20000,22509.111708724653
TOI,testfiles/kroA100.tsp,50,20000,23981.69656844626
TOI,testfiles/kroA100.tsp,50,20000,23668.04419181691
TOI,testfiles/kroA100.tsp,50,20000,22826.125468853745
TOI,testfiles/kroA100.tsp,50,20000,24420.218844913656
TOI,testfiles/kroA100.tsp,50,20000,23833.738155223848
TOI,testfiles/kroA100.tsp,50,20000,23528.01169371233
TOI,testfiles/kroA100.tsp,50,20000,23207.93423007378
TOI,testfiles/kroA100.tsp,50,20000,23937.786185670997
TOI,testfiles/kroA100.tsp,50,20000,23836.318844965415
TOI,testfiles/kroA100.tsp,50,20000,23108.869069293658
TOI,testfiles/kroC100.tsp,50,20000,23080.37276800853
TOI,testfiles/kroC100.tsp,50,20000,24042.530057030857
TOI,testfiles/kroC100.tsp,50,20000,22432.052260840093
TOI,testfiles/kroC100.tsp,50,20000,23514.021039043495
TOI,testfiles/kroC100.tsp,50,20000,24720.583147877205
TOI,testfiles/kroC100.tsp,50,20000,21613.6991239896
TOI,testfiles/kroC100.tsp,50,20000,24104.734591325578
TOI,testfiles/kroC100.tsp,50,20000,24356.578762053105
TOI,testfiles/kroC100.tsp,50,20000,23996.298172659455
TOI,testfiles/kroC100.tsp,50,20000,23020.49460763717
TOI,testfiles/kroC100.tsp,50,20000,22421.35080250303
TOI,testfiles/kroC100.tsp,50,20000,24344.365388101058
TOI,testfiles/kroC100.tsp,50,20000,21748.00192603307
TOI,testfiles/kroC100.tsp,50,20000,23441.498252880385
TOI,testfiles/kroC100.tsp,50,20000,24219.340112542763
TOI,testfiles/kroC100.tsp,50,20000,23406.9526115814
TOI,testfiles/kroC100.tsp,50,20000,22572.291420137546
TOI,testfiles/kroC100.tsp,50,20000,25088.29944410102
TOI,testfiles/kroC100.tsp,50,20000,23491.372210941336
TOI,testfiles/kroC100.tsp,50,20000,21837.54899696716
TOI,testfiles/kroC100.tsp,50,20000,24606.849864429096
TOI,testfiles/kroC100.tsp,50,20000,24935.3247976261
TOI,testfiles/kroC100.tsp,50,20000,23242.99946023594
TOI,testfiles/kroC100.tsp,50,20000,24038.855025571433
TOI,testfiles/kroC100.tsp,50,20000,25428.441548020095
TOI,testfiles/kroC100.tsp,50,20000,23817.597969299946
TOI,testfiles/kroC100.tsp,50,20000,23073.338329231643
TOI,testfiles/kroC100.tsp,50,20000,23302.825174605412
TOI,testfiles/kroC100.tsp,50,20000,23533.61627801634
TOI,testfiles/kroC100.tsp,50,20000,25074.707759393805
TOI,testfiles/kroD100.tsp,50,20000,22929.51632458321
TOI,testfiles/kroD100.tsp,50,20000,23558.17457989368
TOI,testfiles/kroD100.tsp,50,20000,23819.9271979049
TOI,testfiles/kroD100.tsp,50,20000,23859.18766284088
TOI,testfiles/kroD100.tsp,50,20000,23734.89339602086
TOI,testfiles/kroD100.tsp,50,20000,22999.86520880781
TOI,testfiles/kroD100.tsp,50,20000,24703.529361636025
TOI,testfiles/kroD100.tsp,50,20000,23236.952285923424
TOI,testfiles/kroD100.tsp,50,20000,22687.277903129274
TOI,testfiles/kroD100.tsp,50,20000,23077.876194877867
TOI,testfiles/kroD100.tsp,50,20000,24058.251311117405
TOI,testfiles/kroD100.tsp,50,20000,24272.12515773034
TOI,testfiles/kroD100.tsp,50,20000,23996.034445286605
TOI,testfiles/kroD100.tsp,50,20000,24290.321320951905
TOI,testfiles/kroD100.tsp,50,20000,23442.398372681535
TOI,testfiles/kroD100.tsp,50,20000,23990.036627870384
TOI,testfiles/kroD100.tsp,50,20000,23293.46296036983
TOI,testfiles/kroD100.tsp,50,20000,23854.42034410527
TOI,testfiles/kroD100.tsp,50,20000,23741.83297897613
TOI,testfiles/kroD100.tsp,50,20000,24235.90374189145
TOI,testfiles/kroD100.tsp,50,20000,23387.391250138528
TOI,testfiles/kroD100.tsp,50,20000,23163.878111382346
TOI,testfiles/kroD100.tsp,50,20000,24928.666024501857
TOI,testfiles/kroD100.tsp,50,20000,23940.804087550176
TOI,testfiles/kroD100.tsp,50,20000,24163.763240651133
TOI,testfiles/kroD100.tsp,50,20000,23177.44493560824
TOI,testfiles/kroD100.tsp,50,20000,23731.597376306905
TOI,testfiles/kroD100.tsp,50,20000,23975.86491208277
TOI,testfiles/kroD100.tsp,50,20000,24325.046026577988
TOI,testfiles/kroD100.tsp,50,20000,24514.94151891251
TOI,testfiles/lin105.tsp,50,20000,16420.747843973168
TOI,testfiles/lin105.tsp,50,20000,15931.316926316931
TOI,testfiles/lin105.tsp,50,20000,15804.286526563896
TOI,testfiles/lin105.tsp,50,20000,16135.0975011851
TOI,testfiles/lin105.tsp,50,20000,17242.320157036298
TOI,testfiles/lin105.tsp,50,20000,16508.40022267757
TOI,testfiles/lin105.tsp,50,20000,17021.453977590685
TOI,testfiles/lin105.tsp,50,20000,16766.233882544737
TOI,testfiles/lin105.tsp,50,20000,16619.50365655281
TOI,testfiles/lin105.tsp,50,20000,16191.82146810606
TOI,testfiles/lin105.tsp,50,20000,16316.60955207278
TOI,testfiles/lin105.tsp,50,20000,16887.634991285817
TOI,testfiles/lin105.tsp,50,20000,15774.380827238905
TOI,testfiles/lin105.tsp,50,20000,16756.560745639115
TOI,testfiles/lin105.tsp,50,20000,16361.598015274116
TOI,testfiles/lin105.tsp,50,20000,16004.766790650734
TOI,testfiles/lin105.tsp,50,20000,16342.079640367248
TOI,testfiles/lin105.tsp,50,20000,15662.914654114353
TOI,testfiles/lin105.tsp,50,20000,16590.753351762287
TOI,testfiles/lin105.tsp,50,20000,16968.538606510207
TOI,testfiles/lin105.tsp,50,20000,15867.10105783433
TOI,testfiles/lin105.tsp,50,20000,16053.024243642581
TOI,testfiles/lin105.tsp,50,20000,16744.468125575284
TOI,testfiles/lin105.tsp,50,20000,15770.347717834424
TOI,testfiles/lin105.tsp,50,20000,15973.753702850025
TOI,testfiles/lin105.tsp,50,20000,16547.66416838999
TOI,testfiles/lin105.tsp,50,20000,16327.62634210897
TOI,testfiles/lin105.tsp,50,20000,16224.033152844695
TOI,testfiles/lin105.tsp,50,20000,17416.163799310183
TOI,testfiles/lin105.tsp,50,20000,15682.032037757856
TOI,testfiles/pcb442.tsp,50,20000,173921.53768118966
TOI,testfiles/pcb442.tsp,50,20000,175361.36016911818
TOI,testfiles/pcb442.tsp,50,20000,174540.23065140197
TOI,testfiles/pcb442.tsp,50,20000,171224.7313495354
TOI,testfiles/pcb442.tsp,50,20000,176379.29116100393
TOI,testfiles/pcb442.tsp,50,20000,171727.3153566706
TOI,testfiles/pcb442.tsp,50,20000,181862.64376091535
TOI,testfiles/pcb442.tsp,50,20000,170170.97440218457
TOI,testfiles/pcb442.tsp,50,20000,180764.7556534995
TOI,testfiles/pcb442.tsp,50,20000,184203.83394318458
TOI,testfiles/pcb442.tsp,50,20000,178448.9733479879
TOI,testfiles/pcb442.tsp,50,20000,179329.89740905503
TOI,testfiles/pcb442.tsp,50,20000,177636.69417878307
TOI,testfiles/pcb442.tsp,50,20000,185716.71773134134
TOI,testfiles/pcb442.tsp,50,20000,181131.71996324515
TOI,testfiles/pcb442.tsp,50,20000,175080.72696908037
TOI,testfiles/pcb442.tsp,50,20000,175475.57464653207
TOI,testfiles/pcb442.tsp,50,20000,179702.1247429414
TOI,testfiles/pcb442.tsp,50,20000,185437.4801220725
TOI,testfiles/pcb442.tsp,50,20000,174576.07775000206
TOI,testfiles/pcb442.tsp,50,20000,179345.058933424
TOI,testfiles/pcb442.tsp,50,20000,184373.3063340716
TOI,testfiles/pcb442.tsp,50,20000,179805.34767471012
TOI,testfiles/pcb442.tsp,50,20000,180797.89212433246
TOI,testfiles/pcb442.tsp,50,20000,181165.29143467895
TOI,testfiles/pcb442.tsp,50,20000,181115.61278188493
TOI,testfiles/pcb442.tsp,50,20000,182888.34191002752
TOI,testfiles/pcb442.tsp,50,20000,172862.23417734893
TOI,testfiles/pcb442.tsp,50,20000,182196.3546469673
TOI,testfiles/pcb442.tsp,50,20000,179448.72722906675

# The following running might take a long time
# Compare three algorithms with varying population sizes
AlgoName,FileName,PopSize,Gen,Cost
ROI,testfiles/pr2392.tsp,20,0,1.4959630398066582E7
ROI,testfiles/pr2392.tsp,20,2000,1.2148574218410466E7
ROI,testfiles/pr2392.tsp,20,5000,1.0323485240994258E7
ROI,testfiles/pr2392.tsp,20,10000,8875487.122845039
ROI,testfiles/pr2392.tsp,20,20000,7765205.306745939
TOI,testfiles/pr2392.tsp,20,0,1.4968230863121377E7
TOI,testfiles/pr2392.tsp,20,2000,1.1587819330362918E7
TOI,testfiles/pr2392.tsp,20,5000,9397684.92838575
TOI,testfiles/pr2392.tsp,20,10000,7808116.66422861
TOI,testfiles/pr2392.tsp,20,20000,6427296.793357885
TOS,testfiles/pr2392.tsp,20,0,1.4961508217587298E7
TOS,testfiles/pr2392.tsp,20,2000,1.15287994645788E7
TOS,testfiles/pr2392.tsp,20,5000,9825568.898149483
TOS,testfiles/pr2392.tsp,20,10000,8520084.343967354
TOS,testfiles/pr2392.tsp,20,20000,7476442.504576388
ROI,testfiles/pr2392.tsp,50,0,1.4941580013315523E7
ROI,testfiles/pr2392.tsp,50,2000,1.2692355447630292E7
ROI,testfiles/pr2392.tsp,50,5000,1.1087852272951199E7
ROI,testfiles/pr2392.tsp,50,10000,9883809.791532751
ROI,testfiles/pr2392.tsp,50,20000,8503031.524741752
TOI,testfiles/pr2392.tsp,50,0,1.495444770871717E7
TOI,testfiles/pr2392.tsp,50,2000,1.144605403989688E7
TOI,testfiles/pr2392.tsp,50,5000,9380194.647083152
TOI,testfiles/pr2392.tsp,50,10000,7859196.740415575
TOI,testfiles/pr2392.tsp,50,20000,6456545.696765113
TOS,testfiles/pr2392.tsp,50,0,1.4817881821190286E7
TOS,testfiles/pr2392.tsp,50,2000,1.1609423375648413E7
TOS,testfiles/pr2392.tsp,50,5000,9888213.228433184
TOS,testfiles/pr2392.tsp,50,10000,8506208.599318366
TOS,testfiles/pr2392.tsp,50,20000,7372145.604838469
ROI,testfiles/pr2392.tsp,100,0,1.4748378642678047E7
ROI,testfiles/pr2392.tsp,100,2000,1.3290210609449549E7
ROI,testfiles/pr2392.tsp,100,5000,1.2088795786011016E7
ROI,testfiles/pr2392.tsp,100,10000,1.089959660918021E7
ROI,testfiles/pr2392.tsp,100,20000,9537516.962294266
TOI,testfiles/pr2392.tsp,100,0,1.4900126058980627E7
TOI,testfiles/pr2392.tsp,100,2000,1.150555357127717E7
TOI,testfiles/pr2392.tsp,100,5000,9461382.735834125
TOI,testfiles/pr2392.tsp,100,10000,7946541.4225592995
TOI,testfiles/pr2392.tsp,100,20000,6534253.528046402
TOS,testfiles/pr2392.tsp,100,0,1.4814562691952797E7
TOS,testfiles/pr2392.tsp,100,2000,1.1483365275556412E7
TOS,testfiles/pr2392.tsp,100,5000,9916724.118082242
TOS,testfiles/pr2392.tsp,100,10000,8643892.40132337
TOS,testfiles/pr2392.tsp,100,20000,7413174.124462303
ROI,testfiles/pr2392.tsp,200,0,1.4847610112164704E7
ROI,testfiles/pr2392.tsp,200,2000,1.3702601859432593E7
ROI,testfiles/pr2392.tsp,200,5000,1.2840779134796739E7
ROI,testfiles/pr2392.tsp,200,10000,1.1925758786198433E7
ROI,testfiles/pr2392.tsp,200,20000,1.0695086570297077E7
TOI,testfiles/pr2392.tsp,200,0,1.4873299794280868E7
TOI,testfiles/pr2392.tsp,200,2000,1.1328425178343385E7
TOI,testfiles/pr2392.tsp,200,5000,9399459.924095804
TOI,testfiles/pr2392.tsp,200,10000,7766849.360836494
TOI,testfiles/pr2392.tsp,200,20000,6401571.063292398
